CCn1cc(C(O)=O)c(=O)c2cc(F)c(cc12)N1CCNCC1
C[C@H]1CCCC(=O)CCC\C=C\c2cc(O)cc(O)c2C(=O)O1
c1ccc2c(c1)[nH]c1cnccc21
C[C@@H]1NCCc2cc(O)c(O)cc12
NCC(=O)NCC(=O)NCC(=O)NCC(=O)NCC(O)=O
CCn1cc(C(O)=O)c(=O)c2cc(F)c(N3CCNC(C)C3)c(F)c12
CCC(=O)N(C1CCN(CC1)CCc1ccccc1)c1ccccc1
OC1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O
C1(=CC=C(C=C1)C)S(=O)(N(C)CC(=O)N2CCN(CC2)C=3N=CC=CC3)=O
C=1(C=NC=CC1)C2CCCCN2S(=O)(=O)C3=CC=C(C=C3)NC(=O)C
C1(=CC=C(C=C1)Cl)S(=O)(N(C)CC(=O)N2CCN(CC2)C(=O)OCC)=O
C1(=CC=C(C=C1)NC(=O)C)S(=O)(N2C(CCCC2)C3=NC=4C=CC=CC4S3)=O
C12=C(N=CC(=N1)C)C=C(C=C2)C(=O)O
C12=C(N=C(C(=N1)C)C)C=CC=C2
C12=C(N=CC(=N1)C)C=CC=C2
O[C@H]1[C@H](O[C@@H](O[C@@H]2[C@H]([C@H](O[C@@H]3[C@H](O)[C@H]([C@H](O[C@@H]4[C@H](OC(O)[C@@H]([C@H]4O)O)CO)O[C@@H]3CO)O)O[C@H](CO)[C@@H]2O)NC(C)=O)[C@@H]([C@H]1O)O)CO
O(C[C@@H](COCCCCC)O)[C@@H]1O[C@@H]([C@H](O)[C@@H]([C@H]1O)OS(O)(=O)=O)CO
O[C@@H]([C@H]([C@]1([C@@H]([C@H](C[C@@](O1)(C(=O)O)O[C@@H]2[C@H]([C@@H](O[C@@H]([C@@H]2O[C@H]3[C@@H]([C@H]([C@H]([C@H](O3)CO)O)O)NC(C)=O)CO)O)O)O)NC(C)=O)[H])O)CO
[C@@H]1([C@@H]([C@H]([C@@H]([C@H](O1)CO)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)C(O)=O)O)O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)C(O)=O)O)O)O)O)O)O)O)O)OCCN
[C@@H]1([C@@H]([C@H]([C@@H]([C@H](O1)CO)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)C(O)=O)O)O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)O)O)O)OCCN
